"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"13649_387.25_10.9",13649,387.251298927839,10.942318,"C24H36O5"
"1365_209.15_2.2",1365,209.153826535413,2.1780531,"C13H22O3"
"13650_813.49_10.9",13650,813.491705110912,10.943309,"C46H66N6O8"
"13651_389.27_10.9",13651,389.269330675722,10.944523,"C24H38O5"
"13652_1101.65_10.9",13652,1101.65308923587,10.944726,"C45H84N18O14"
"13653_131.09_10.9",13653,131.085910745953,10.946259,"C10H12O"
"13654_603.46_10.9",13654,603.462383297694,10.9463215,"C37H64O7"
"13655_301.22_10.9",13655,301.223349494006,10.946453,"C17H34O3S"
"13656_1051.73_10.9",13656,1051.72714219359,10.94701,"C59H102O15"
"13657_808.54_10.9",13657,808.536300198659,10.9474535,"C43H79NO10"
"13658_271.21_10.9",13658,271.205850170712,10.948439,"C19H28O2"
"13659_409.25_10.9",13659,409.246185269588,10.948829,"C20H34N4O6"
"1366_182.99_2.2",1366,182.98551661472,2.1817992,NA
"13660_427.26_10.9",13660,427.25741016318,10.948829,"C21H32N8O3"
"13661_495.47_10.9",13661,495.469558286311,10.948829,NA
"13662_173.13_10.9",13662,173.132872769881,10.949833,"C13H18O"
"13663_705.51_11",13663,705.507484601349,10.950769,NA
"13664_792.55_11",13664,792.546613364669,10.950859,"C41H74O13"
"13665_797.5_11",13665,797.501174521805,10.950859,"C43H72O13"
"13666_285.23_11",13666,285.228206053505,10.951131,"C14H30N4O3"
"13667_885.57_11",13667,885.574272363632,10.951897,"C55H78N2O6"
"13668_615.46_11",13668,615.459896118334,10.95248,"C38H62O6"
"13669_173.14_11",13669,173.136998189303,10.953968,NA
"1367_365.06_2.2",1367,365.063969583283,2.1822317,NA
"13670_317.21_11",13670,317.211032993435,10.954139,"C20H30O4"
"13671_519.38_11",13671,519.383022646595,10.954139,"C35H50O3"
"13672_1155.7_11",13672,1155.70131832798,10.954808,"C61H102O20"
"13673_163.1_11",13673,163.097842440033,10.956568,"C8H12N4O"
"13674_757.51_11",13674,757.509495508048,10.9588,"C41H72O12"
"13675_820.58_11",13675,820.577478447955,10.9588,"C45H75N9O6"
"13676_750.53_11",13676,750.531879384771,10.960358,"C46H73NO8"
"13677_907.53_11",13677,907.533670483656,10.961199,"C56H74O10"
"13678_790.56_11",13678,790.563831277352,10.967056,NA
"13679_818.58_11",13679,818.576559077144,10.967994,"C43H77N7O9"
"1368_131.05_2.2",1368,131.049408392129,2.183473,"C9H8O2"
"13680_795.5_11",13680,795.500787774963,10.968009,"C47H72O11"
"13681_611.48_11",13681,611.480762039466,10.969482,NA
"13682_795.52_11",13682,795.519022543786,10.969707,"C42H74N2O10Si"
"13683_790.55_11",13683,790.545568657912,10.970783,"C43H77NO10"
"13684_335.26_11",13684,335.257881009382,10.971321,"C21H34O3"
"13685_611.47_11",13685,611.466598402638,10.971322,"C39H64O6"
"13686_644.58_11",13686,644.583403811065,10.971721,"C38H74O6"
"13687_599.52_11",13687,599.524651576939,10.97209,"C36H72O7"
"13688_621.51_11",13688,621.506888566659,10.97209,"C38H68O6"
"13689_831.53_11",13689,831.525486632781,10.972762,"C44H66N10O6"
"1369_163.08_2.2",1369,163.075552268326,2.183473,"C10H12O3"
"13690_657.43_11",13690,657.433516753789,10.973318,"C35H58N6O7"
"13691_734.52_11",13691,734.516824213828,10.973839,"C40H73NO9"
"13692_149.08_11",13692,149.082145661661,10.974667,NA
"13693_301.22_11",13693,301.216254629892,10.976177,"C20H30O3"
"13694_885.57_11",13694,885.572246158326,10.978261,"C55H78N2O6"
"13695_985.59_11",13695,985.585955681779,10.97883,"C55H84O15"
"13696_980.63_11",13696,980.630063820025,10.979444,"C57H87N3O9"
"13697_724.52_11",13697,724.515670182071,10.980397,"C44H66O7"
"13698_752.55_11",13698,752.546908969381,10.980397,"C41H79NO8"
"13699_678.49_11",13699,678.494183431832,10.984247,"C39H64O8"
"137_233.06_0.5",137,233.063427799595,0.4754046,"C7H14O7"
"1370_360.17_2.2",1370,360.165391392622,2.183473,"C16H22O8"
"13700_683.45_11",13700,683.448788849603,10.984247,"C39H64O8"
"13701_684.45_11",13701,684.452542537823,10.984247,"C34H63N5O10"
"13702_706.53_11",13702,706.525579644128,10.984247,"C41H73NO9"
"13703_451.32_11",13703,451.320735588062,10.984455,"C30H44O4"
"13704_853.56_11",13704,853.563676221719,10.984694,"C43H78N6O12"
"13705_516.4_11",13705,516.404500920705,10.985075,"C32H50O4"
"13706_433.31_11",13706,433.310461408804,10.988441,NA
"13707_831.5_11",13707,831.50297231346,10.988811,"C45H76O11"
"13708_769.49_11",13708,769.48567839637,10.989455,"C43H70O10"
"13709_767.5_11",13709,767.503923529113,10.993123,"C37H68N8O10"
"1371_365.12_2.2",1371,365.120760844275,2.183473,"C16H22O8"
"13710_911.57_11",13710,911.566540277549,10.993123,"C47H84O15"
"13711_955.59_11",13711,955.593607984515,10.993165,"C49H88O16"
"13712_171.12_11",13712,171.117270982955,10.993899,"C13H16O"
"13713_867.62_11",13713,867.615778078747,10.99461,NA
"13714_633.45_11",13714,633.451077661449,10.995557,"C41H62O6"
"13715_797.52_11",13715,797.517866196493,10.996245,"C45H74O10"
"13716_731.5_11",13716,731.503774010184,10.998804,"C39H63N5O7"
"13717_144.98_11",13717,144.982203248572,10.999655,NA
"13718_883.54_11",13718,883.537246637845,11.000654,"C52H76O10"
"13719_495.38_11",13719,495.382800282749,11.001322,"C33H50O3"
"1372_331.14_2.2",1372,331.136321338248,2.184242,"C13H24O8"
"13720_671.62_11",13720,671.617907466446,11.001522,"C41H84O7"
"13721_945.55_11",13721,945.547465991859,11.001599,"C54H78N2O13"
"13722_587.45_11",13722,587.445710193986,11.003709,"C40H60O4"
"13723_605.46_11",13723,605.45659133181,11.003709,"C40H62O5"
"13724_945.53_11",13724,945.526072038511,11.004509,"C55H74N2O10"
"13725_679.44_11",13725,679.440895222494,11.00675,"C34H60N6O9"
"13726_693.6_11",13726,693.599753300362,11.007489,NA
"13727_885.55_11",13727,885.5519436429,11.007844,"C55H74N4O7"
"13728_909.55_11",13728,909.552042299938,11.009081,"C46H69N9O9"
"13729_934.57_11",13729,934.568170623661,11.009081,"C43H73N15O7"
"1373_381.12_2.2",1373,381.115559719577,2.1857076,"C14H18N6O8"
"13730_201.16_11",13730,201.163718889201,11.009259,"C15H22O"
"13731_479.39_11",13731,479.387968772689,11.009259,"C33H52O3"
"13732_399.4_11",13732,399.398341937237,11.009654,"C29H52O"
"13733_653.61_11",13733,653.607976864435,11.009654,"C41H80O5"
"13734_783.5_11",13734,783.501650240687,11.010112,"C44H72O10"
"13735_447.29_11",13735,447.289705341144,11.010937,"C30H40O4"
"13736_287.24_11",13736,287.237660723967,11.015363,"C20H30O"
"13737_519.38_11",13737,519.380100056163,11.017203,NA
"13738_716.68_11",13738,716.675995907361,11.017586,"C43H86O6"
"13739_146.98_11",13739,146.980349753372,11.018862,NA
"1374_373.18_2.2",1374,373.183455074323,2.187475,"C16H30O8"
"13740_267.21_11",13740,267.211312781617,11.021873,"C20H28O"
"13741_421.37_11",13741,421.367300477584,11.023923,"C27H48O3"
"13742_481.39_11",13742,481.38852931893,11.023923,"C29H54O6"
"13743_541.41_11",13743,541.409449920684,11.023923,"C31H56O7"
"13744_191.18_11",13744,191.179955340024,11.024068,"C14H24O"
"13745_1011.58_11",13745,1011.58431991514,11.025002,"C53H86O18"
"13746_285.22_11",13746,285.22184949626,11.025867,"C20H30O2"
"13747_385.24_11",13747,385.23789211861,11.025867,"C24H34O5"
"13748_645.47_11",13748,645.468198280803,11.026073,"C35H62N6O6"
"13749_465.34_11",13749,465.336354852466,11.026115,"C31H44O3"
"1375_147.04_2.2",1375,147.044254199812,2.190119,"C9H8O3"
"13750_675.52_11",13750,675.517034842395,11.030545,NA
"13751_708.51_11",13751,708.511041772773,11.031608,"C35H62N8O6"
"13752_1006.63_11",13752,1006.62748811207,11.032965,"C60H79N9O5"
"13753_405.26_11",13753,405.264425492501,11.033665,"C24H38O6"
"13754_271.24_11",13754,271.242531240458,11.036257,"C20H32O"
"13755_838.58_11",13755,838.582653917214,11.037776,"C50H81NO10"
"13756_287.24_11",13756,287.244178264641,11.03878,"C14H32N4O3"
"13757_124.09_11",13757,124.087196025275,11.038939,"C6H11N3O"
"13758_1127.67_11",13758,1127.6695246661,11.040762,"C57H100O20"
"13759_199.15_11",13759,199.148139784551,11.04109,"C15H20O"
"1376_581.15_2.2",1376,581.149658206405,2.1909149,"C26H28O15"
"13760_217.16_11",13760,217.158693251272,11.04109,"C15H22O2"
"13761_517.36_11",13761,517.36473224875,11.04109,"C33H50O3"
"13762_540.44_11",13762,540.440513364707,11.04109,"C35H54O3"
"13763_269.23_11",13763,269.226962104011,11.041771,"C20H30O"
"13764_403.25_11",13764,403.24848362383,11.042027,"C24H36O6"
"13765_792.56_11",13765,792.562540108582,11.044508,"C43H79NO10"
"13766_698.54_11",13766,698.537054930072,11.046666,"C43H68O6"
"13767_703.49_11",13767,703.491598619846,11.046666,"C43H68O6"
"13768_403.26_11",13768,403.259506728285,11.04727,"C17H34BN3O7"
"13769_1073.62_11",13769,1073.62072707953,11.048883,"C48H82N16O13"
"1377_371.17_2.2",1377,371.167869096071,2.1947086,"C14H24N6O7"
"13770_836.57_11",13770,836.567986417315,11.049877,NA
"13771_140.08_11",13771,140.081963037504,11.049973,"C6H6N2O"
"13772_1435.99_11",13772,1435.98850998035,11.049888,NA
"13773_423.33_11.1",13773,423.325461467946,11.050057,"C29H44O3"
"13774_502.46_11.1",13774,502.461540003212,11.050057,"C33H61NO3"
"13775_810.57_11.1",13775,810.572561601315,11.052429,NA
"13776_257.23_11.1",13776,257.226651014494,11.05288,"C19H30O"
"13777_815.53_11.1",13777,815.526838456513,11.055095,"C43H76N4O8"
"13778_347.33_11.1",13778,347.330675373749,11.055615,"C24H42O"
"13779_576.45_11.1",13779,576.446328297839,11.055615,"C31H58O8"
"1378_372.17_2.2",1378,372.165537151006,2.1965692,"C13H23N7O7"
"13780_604.48_11.1",13780,604.477521894452,11.055615,"C33H62O8"
"13781_725.5_11.1",13781,725.498483170384,11.055609,NA
"13782_303.23_11.1",13782,303.233275975193,11.056227,"C20H32O3"
"13783_387.25_11.1",13783,387.253484151101,11.056537,"C24H36O5"
"13784_1043.65_11.1",13784,1043.64830496462,11.056771,"C63H86N4O9"
"13785_1068.67_11.1",13785,1068.66562136499,11.05686,"C64H91N3O9"
"13786_269.23_11.1",13786,269.233424691644,11.057856,"C14H30N4O2"
"13787_271.25_11.1",13787,271.248877141303,11.057856,"C14H32N4O2"
"13788_387.26_11.1",13788,387.262783063677,11.057856,"C21H36N2O3"
"13789_707.51_11.1",13789,707.505636173995,11.057856,NA
"1379_139.98_2.2",1379,139.982271288846,2.1981404,NA
"13790_727.46_11.1",13790,727.45518404518,11.058385,"C42H55N5O5"
"13791_815.51_11.1",13791,815.506610289275,11.0588255,"C46H68N6O8"
"13792_907.53_11.1",13792,907.534851500244,11.059939,"C56H74O10"
"13793_810.55_11.1",13793,810.55178671806,11.062529,"C48H77NO10"
"13794_613.48_11.1",13794,613.483667698142,11.062626,"C37H66O5"
"13795_653.48_11.1",13795,653.477121674508,11.062626,"C41H66O7"
"13796_597.38_11.1",13796,597.375773202162,11.063533,NA
"13797_581.4_11.1",13797,581.400554897921,11.064875,"C31H58O8"
"13798_623.48_11.1",13798,623.484651650403,11.06605,NA
"13799_255.21_11.1",13799,255.210858660958,11.066166,"C19H28O"
"138_231.08_0.5",138,231.084305464419,0.47550225,"C9H12N4O2"
"1380_137.06_2.2",1380,137.059872182806,2.199665,"C8H10O3"
"13800_163.1_11.1",13800,163.09802304149,11.066713,"C8H12N4O"
"13801_746.59_11.1",13801,746.594066606378,11.070735,"C45H76O7"
"13802_1060.68_11.1",13802,1060.67796309942,11.072773,"C50H91N11O12"
"13803_1065.63_11.1",13803,1065.63196994744,11.072773,"C63H86N4O9"
"13804_669.6_11.1",13804,669.602723797511,11.073371,"C41H80O6"
"13805_691.58_11.1",13805,691.584439314574,11.073371,NA
"13806_645.47_11.1",13806,645.472589345306,11.073502,"C37H66O7"
"13807_623.43_11.1",13807,623.428582852865,11.079125,NA
"13808_439.36_11.1",13808,439.35711889818,11.079377,"C30H48O3"
"13809_354.37_11.1",13809,354.372282388764,11.080009,"C23H44O"
"1381_202.17_2.2",1381,202.1702741367,2.2005672,"C15H23O"
"13810_911.53_11.1",13810,911.530593045577,11.080689,NA
"13811_380.39_11.1",13811,380.387118093024,11.081612,"C25H51NO2"
"13812_633.45_11.1",13812,633.451003705036,11.084352,"C41H62O6"
"13813_673.44_11.1",13813,673.443521015123,11.084352,"C41H62O6"
"13814_317.21_11.1",13814,317.211404359946,11.084903,"C20H30O4"
"13815_797.52_11.1",13815,797.516862161895,11.086123,NA
"13816_203.18_11.1",13816,203.179499457548,11.089186,"C15H24O"
"13817_219.17_11.1",13817,219.17436451587,11.089186,"C15H24O2"
"13818_865.6_11.1",13818,865.600750254701,11.090431,"C56H82O8"
"13819_301.22_11.1",13819,301.216183294113,11.091342,"C20H30O3"
"1382_419.1_2.2",1382,419.097420710346,2.2043135,"C20H18O10"
"13820_709.45_11.1",13820,709.450909300297,11.094541,"C35H57N5O9"
"13821_878.58_11.1",13821,878.580435138997,11.096545,NA
"13822_885.55_11.1",13822,885.545094038547,11.096545,"C38H72N14O8S"
"13823_883.54_11.1",13823,883.536619087709,11.096792,"C43H71N5O13"
"13824_697.47_11.1",13824,697.466101428051,11.097042,"C40H66O8"
"13825_481.4_11.1",13825,481.403770313855,11.097211,"C33H54O3"
"13826_813.49_11.1",13826,813.492066617556,11.098138,"C45H74O10"
"13827_595.43_11.1",13827,595.433552616221,11.102529,"C36H60O5"
"13828_273.22_11.1",13828,273.221268359072,11.103613,"C19H30O2"
"13829_1259.85_11.1",13829,1259.84707945577,11.103613,NA
"1383_227.13_2.2",1383,227.1256116654,2.2045343,NA
"13830_527.47_11.1",13830,527.466662744739,11.104404,"C32H62O5"
"13831_549.45_11.1",13831,549.448717109959,11.104513,NA
"13832_906.61_11.1",13832,906.612740056397,11.104481,NA
"13833_509.46_11.1",13833,509.456148587564,11.104746,"C32H62O5"
"13834_457.31_11.1",13834,457.307781353668,11.105923,"C27H37NO4"
"13835_723.53_11.1",13835,723.534467300093,11.105923,"C42H77O8P"
"13836_741.55_11.1",13836,741.5450306374,11.105923,"C47H74O5"
"13837_301.22_11.1",13837,301.222885713186,11.107902,NA
"13838_605.46_11.1",13838,605.456601206243,11.108189,"C40H62O5"
"13839_740.53_11.1",13839,740.531422550994,11.108646,"C39H75NO10"
"1384_188.17_2.2",1384,188.172535520618,2.2085047,NA
"13840_740.52_11.1",13840,740.523759890894,11.108992,NA
"13841_815.64_11.1",13841,815.636341612401,11.110596,"C48H88O8"
"13842_319.23_11.1",13842,319.226932708377,11.111648,"C20H30O3"
"13843_319.23_11.1",13843,319.233828369987,11.111903,NA
"13844_341.22_11.1",13844,341.216227615595,11.111919,"C14H30N4O4"
"13845_641.42_11.1",13845,641.418196099359,11.112565,"C40H58O5"
"13846_855.58_11.1",13846,855.578945670158,11.112914,"C45H84O13"
"13847_813.51_11.1",13847,813.513016989027,11.113852,"C42H69NO13"
"13848_836.59_11.1",13848,836.589626669581,11.113852,NA
"13849_124.09_11.1",13849,124.090128773267,11.114815,"C3H10N2S"
"1385_216.19_2.2",1385,216.185673672606,2.2085047,"C14H25"
"13850_745.49_11.1",13850,745.48576218539,11.1148405,"C43H68O10"
"13851_441.37_11.1",13851,441.373120325354,11.117696,"C30H50O3"
"13852_821.52_11.1",13852,821.517196250019,11.117817,"C49H72O10"
"13853_885.55_11.1",13853,885.552333941419,11.11868,"C55H74N4O7"
"13854_341.21_11.1",13854,341.208861865039,11.119389,NA
"13855_647.46_11.1",13855,647.458348654846,11.120816,"C37H62N2O7"
"13856_692.51_11.1",13856,692.51108286325,11.121177,"C40H66O8"
"13857_720.54_11.1",13857,720.542362373241,11.121177,"C48H69N3O2"
"13858_723.48_11.1",13858,723.480380164973,11.121366,"C39H68N2O11"
"13859_451.32_11.1",13859,451.320481274128,11.121834,"C30H44O4"
"1386_441.17_2.2",1386,441.173200568139,2.2096522,"C19H30O10"
"13860_613.42_11.1",13860,613.42270717389,11.121834,"C36H62O5"
"13861_808.56_11.1",13861,808.557827312052,11.121879,NA
"13862_1001.67_11.1",13862,1001.66909104585,11.123415,"C57H90N6O10"
"13863_641.54_11.1",13863,641.536022926524,11.124126,"C38H72O7"
"13864_663.52_11.1",13864,663.517413883202,11.124126,"C38H76O4Si"
"13865_498.39_11.1",13865,498.393978989617,11.127443,"C32H48O3"
"13866_484.45_11.1",13866,484.451497255633,11.129796,NA
"13867_591.44_11.1",13867,591.440300802045,11.129796,"C39H60O5"
"13868_647.48_11.1",13868,647.484713468273,11.130908,"C37H68O7"
"13869_201.16_11.1",13869,201.163604693434,11.131775,"C15H22O"
"1387_376.16_2.2",1387,376.160305491747,2.210946,"C16H22O9"
"13870_403.25_11.1",13870,403.248619803222,11.132119,"C24H36O6"
"13871_808.54_11.1",13871,808.537090111163,11.132119,"C42H70N4O10"
"13872_146.98_11.1",13872,146.980027877332,11.132528,NA
"13873_313.22_11.1",13873,313.222325787784,11.133094,"C13H30N4O3"
"13874_673.46_11.1",13874,673.457106674025,11.133094,"C34H64N4O7S"
"13875_552.5_11.1",13875,552.497807801122,11.13397,"C34H67NO5"
"13876_570.52_11.1",13876,570.52325927091,11.135038,"C36H69NO2"
"13877_439.32_11.1",13877,439.320990672914,11.137761,"C29H44O4"
"13878_525.44_11.1",13878,525.441404297385,11.139204,"C34H53NO2"
"13879_477.46_11.1",13879,477.457709504923,11.14105,"C23H53N7O2"
"1388_349.09_2.2",1388,349.089492459121,2.2121217,"C15H18O8"
"13880_495.47_11.1",13880,495.468284925663,11.14105,"C30H64N2O2Si"
"13881_553.47_11.1",13881,553.472933939029,11.14105,NA
"13882_570.51_11.1",13882,570.508640928539,11.141644,"C34H64O5"
"13883_754.54_11.1",13883,754.543563041854,11.141849,"C40H77NO10"
"13884_935.57_11.1",13884,935.569614171335,11.141854,"C49H84O15"
"13885_732.56_11.1",13885,732.561810588388,11.14215,"C40H77NO10"
"13886_955.59_11.1",13886,955.593745168184,11.144279,"C49H88O16"
"13887_767.5_11.1",13887,767.503888199242,11.146089,"C41H67NO11"
"13888_645.47_11.1",13888,645.468040949399,11.147033,"C37H66O7"
"13889_930.61_11.1",13889,930.614154618074,11.147239,"C45H80N6O13"
"1389_344.13_2.2",1389,344.134198837358,2.2125213,"C15H18O8"
"13893_285.22_11.1",13893,285.221878987419,11.148079,"C20H30O2"
"13894_173.13_11.1",13894,173.132921865465,11.148168,"C13H18O"
"13895_191.18_11.1",13895,191.184375473724,11.149092,NA
"13896_439.36_11.1",13896,439.35757574826,11.149281,"C30H48O3"
"13897_623.49_11.2",13897,623.485816083811,11.154536,"C33H64N6O6"
"13898_531.35_11.2",13898,531.347503376434,11.156268,"C24H43N5O7"
"13899_679.44_11.2",13899,679.440218591375,11.15828,"C36H64O10"
"139_154.12_0.5",139,154.122801213848,0.4756604,"C9H12O"
"1390_187.13_2.2",1390,187.133210615564,2.2125738,"C10H18O3"
"13900_173.14_11.2",13900,173.136995390687,11.159096,NA
"13901_269.23_11.2",13901,269.233190750588,11.159096,NA
"13902_287.24_11.2",13902,287.244134022782,11.159096,"C14H32N4O3"
"13903_708.53_11.2",13903,708.530941006312,11.159096,NA
"13904_713.49_11.2",13904,713.492967243839,11.159096,NA
"13905_588.45_11.2",13905,588.446053674494,11.159622,"C32H58O8"
"13906_593.4_11.2",13906,593.401323752215,11.159622,"C32H58O8"
"13907_616.48_11.2",13907,616.477568411163,11.159622,NA
"13908_1068.66_11.2",13908,1068.6648699798,11.16023,"C64H91N3O9"
"13909_1073.62_11.2",13909,1073.62075603176,11.16023,"C52H86N10O15"
"1391_436.22_2.2",1391,436.218095512571,2.21311,"C19H30O10"
"13910_587.55_11.2",13910,587.546872141913,11.161769,NA
"13911_149.08_11.2",13911,149.082307794852,11.162682,NA
"13912_663.45_11.2",13912,663.454474618322,11.162793,"C31H60N8O6"
"13913_301.22_11.2",13913,301.21669878223,11.163367,"C20H30O3"
"13914_639.4_11.2",13914,639.401822416721,11.163649,"C40H56O5"
"13915_257.23_11.2",13915,257.226509794036,11.165482,"C19H30O"
"13916_1023.64_11.2",13916,1023.64011388573,11.166228,"C44H82N18O8S"
"13917_645.47_11.2",13917,645.471564176124,11.16704,"C35H62N6O6"
"13918_778.54_11.2",13918,778.536787641521,11.167271,"C44H76NO8P"
"13919_144.98_11.2",13919,144.98220695556,11.167383,"C2H2N4O3S"
"1392_314.14_2.2",1392,314.138873676289,2.214386,"C18H16O4"
"13920_429.37_11.2",13920,429.373188283164,11.167396,"C29H50O3"
"13921_287.24_11.2",13921,287.235884538146,11.1683,"C14H33N4OP"
"13922_565.57_11.2",13922,565.565387215198,11.17112,"C36H69NO2"
"13923_387.26_11.2",13923,387.263015818851,11.17169,NA
"13924_287.24_11.2",13924,287.23736353082,11.171762,"C20H30O"
"13925_435.33_11.2",13925,435.325393885199,11.172249,"C30H44O3"
"13926_467.35_11.2",13926,467.35141349905,11.172249,"C31H46O3"
"13927_303.23_11.2",13927,303.232002956263,11.173521,"C20H32O3"
"13928_247.17_11.2",13928,247.168781679045,11.174363,"C16H24O3"
"13929_299.2_11.2",13929,299.200036646107,11.174363,"C20H28O3"
"1393_165.09_2.2",1393,165.091072903618,2.2149775,"C10H14O3"
"13930_453.34_11.2",13930,453.336160003679,11.17485,"C30H44O3"
"13931_771.5_11.2",13931,771.501301880112,11.175978,"C43H72O10"
"13932_485.36_11.2",13932,485.361862202726,11.176198,"C31H50O5"
"13933_587.47_11.2",13933,587.467793369925,11.176687,"C36H60N4O"
"13934_1085.66_11.2",13934,1085.65900041869,11.177012,"C54H94N8O12"
"13935_1107.64_11.2",13935,1107.64281875769,11.177012,"C56H88N10O14"
"13936_766.55_11.2",13936,766.546792494588,11.177536,"C41H77NO10"
"13937_567.38_11.2",13937,567.382013650724,11.180292,"C39H52O4"
"13938_794.57_11.2",13938,794.574420259771,11.181144,"C45H76O10"
"13939_502.39_11.2",13939,502.38808833754,11.182261,"C31H48O4"
"1394_165.05_2.2",1394,165.054882059753,2.2154741,"C9H10O4"
"13940_583.41_11.2",13940,583.412894762583,11.188329,"C40H56O4"
"13941_687.5_11.2",13941,687.496732445528,11.190082,"C43H68O5"
"13942_433.32_11.2",13942,433.32111591542,11.191202,"C24H46N2O2"
"13943_925.55_11.2",13943,925.546632476079,11.19227,"C41H72N12O12"
"13944_455.29_11.2",13944,455.291812715059,11.193458,NA
"13945_961.61_11.2",13945,961.605454613681,11.196801,NA
"13946_433.31_11.2",13946,433.310213649175,11.1973915,"C30H42O3"
"13947_629.5_11.2",13947,629.495207827633,11.198036,NA
"13948_647.5_11.2",13948,647.504435082353,11.198036,"C43H68O5"
